SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
25620101             FX     C3050301   ST          28-FEB-2008      
25620202             FX     C3070101   ST          28-FEB-2008      
25620203             25     780112     DS           5-MAR-2008      
25620204             25     780112     DS           5-MAR-2008      
25620205             FX     RD000010   PA          28-FEB-2008      
25620306             FX     C3070203   ST          28-FEB-2008      
25620307             FX     C3070202   ST          28-FEB-2008      
25620308             FX     C3070302   ST          28-FEB-2008      
25620309             FX     C3070301   ST          28-FEB-2008      
25620310             FX     DDFS0000   PA           8-MAR-2008      
25620411             FX     C3080103   ST          28-FEB-2008      
25620412             25     780112     DS           5-MAR-2008      
25620413             FX     C3080201   ST          28-FEB-2008      
25620414             FX     DDFS0000   PA           9-APR-2008      
25620515             25     780112     DS           5-MAR-2008      
25620516             FX     C3080203   ST          28-FEB-2008      
25620517             FX     C3080201   ST          28-FEB-2008      
25620518             FX     DDFS0000   PA           9-APR-2008      
25620619             FX     DDFS0000   DS          14-MAR-2008      
25620720             FX     C1240101   ST           5-MAR-2008      
25620721             FX     DDFS0000   PA           9-APR-2008      
25620822             FX     C3030101   ST          28-FEB-2008      
25620823             FX     DDFS0000   PA           9-APR-2008      
25620824             FX     C3070301   ST           5-MAR-2008      
25620925             25     621026     ST          28-FEB-2008      
25621026             FX     DDFS0000   PA           9-APR-2008      
25640101             FX     C3340104   ST          28-FEB-2008      
25640102             FX     DDFS0000   PA           9-APR-2008      
25640203             FX     DDFS0000   DS           8-MAR-2008      
25640204             FX     DDFS0000   DS          11-MAR-2008      
25640305             FX     DDFS0000   PA           9-APR-2008      
25640306             FX     DDFS0000   PA           9-APR-2008      
25640407             25     640408     ST          28-FEB-2008      
25640408             FX     C3340203   ST          28-FEB-2008      
25640409             FX     DDFS0000   DS          13-MAR-2008      
25640510             FX     C3320103   ST          28-FEB-2008      
25640511             25     650102     ST          28-FEB-2008      
25640612             FX     C3340201   ST          28-FEB-2008      
25640613             FX     DDFS0000   PA           9-APR-2008      
25650101             FX     DDFS0000   PA           9-APR-2008      
25650102             FX     C3240101   ST          28-FEB-2008      
25650103             FX     C3250101   ST          28-FEB-2008      
25650104             FX     DDFS0000   PA           9-APR-2008      
25650205             FX     DDFS0000   PA           9-APR-2008      
25660101             FX     C1380103   ST           5-MAR-2008      
25660102             FX     C1380103   ST           5-MAR-2008      
25670101             FX     C2250203   ST          29-FEB-2008      
25670102             FX     C2250103   ST          29-FEB-2008      
25670103             FX     DDFS0000   PA           9-APR-2008      
25670104             FX     C2260203   ST          29-FEB-2008      
25670105             FX     DDFS0000   PA           9-APR-2008      
25670106             FX     DDFS0000   PA           9-APR-2008      
25670107             FX     C2260201   ST          29-FEB-2008      
25670108             FX     C2260202   ST          29-FEB-2008      
25670109             FX     C2250101   ST          29-FEB-2008      
25670110             FX     C2250204   ST          29-FEB-2008      
25670111             FX     C2250304   ST          29-FEB-2008      
25670112             FX     C2250303   ST          29-FEB-2008      
25670113             FX     C2250302   ST          29-FEB-2008      
25670114             FX     C2250301   ST          29-FEB-2008      
25670115             FX     C2260304   ST          29-FEB-2008      
25670116             FX     C2260303   ST          29-FEB-2008      
25670117             FX     C2250202   ST          29-FEB-2008      
25670118             FX     C2260302   ST          29-FEB-2008      
25670119             FX     C2260301   ST          29-FEB-2008      
25670120             FX     C2250201   ST          29-FEB-2008      
25670121             25     670103     ST          29-FEB-2008      
25670122             FX     C2250104   ST          29-FEB-2008      
25670123             FX     DDFS0000   PA           9-APR-2008      
25670124             FX     DDFS0000   PA           9-APR-2008      
25670125             FX     DDFS0000   PA           9-APR-2008      
25670126             25     670127     ST          29-FEB-2008      
25670127             FX     C2270203   ST          29-FEB-2008      
25670128             .l     FXC2270202 ST          29-FEB-2008      
25670129             FX     DDFS0000   PA           9-APR-2008      
25670130             FX     DDFS0000   PA           9-APR-2008      
25670131             FX     C2270201   ST          29-FEB-2008      
25670132             FX     DDFS0000   PA           9-APR-2008      
25670133             FX     DDFS0000   PA           9-APR-2008      
25670134             FX     C2280204   ST          29-FEB-2008      
25670135             FX     C2280203   ST          29-FEB-2008      
25670136             FX     C2280202   ST          29-FEB-2008      
25670137             FX     C2280104   ST          29-FEB-2008      
25670138             FX     C2280201   ST          29-FEB-2008      
25670139             FX     DDFS0000   PA           9-APR-2008      
25670140             FX     DDFS0000   PA           9-APR-2008      
25670141             FX     DDFS0000   PA           9-APR-2008      
25670142             FX     DDFS0000   PA           9-APR-2008      
25690101             FX     DDFS0000   DS          10-APR-2008      
25690102             FX     DDFS0000   DS          10-APR-2008      
25690103             FX     DDFS0000   DS          25-MAR-2008      
25690104             FX     DDFS0000   DS          10-APR-2008      
25690105             FX     C1320201   ST           5-MAR-2008      
25690106             FX     DDFS0000   DS          25-MAR-2008      
25690107             FX     C1090101   ST          29-FEB-2008      
25690114             FX     DDFS0000   PA           9-APR-2008      
25690118             FX     DDFS0000   PA           9-APR-2008      
25690208             FX     C1170202   ST           7-APR-2008      
25690209             FX     C1330101   ST           5-MAR-2008      
25690210             FX     C1170201   ST           7-APR-2008      
25690211             FX     C1080103   ST          29-FEB-2008      
25690212             FX     C1080102   ST          29-FEB-2008      
25690213             FX     C1080101   ST          29-FEB-2008      
25690215             FX     DDFS0000   PA           9-APR-2008      
25690216             FX     C1170101   ST           7-APR-2008      
25690217             FX     C1170102   ST           7-APR-2008      
25700101             FX     C1190102   ST          29-FEB-2008      
25700102             FX     C1190101   ST          29-FEB-2008      
25700203             FX     C1180201   ST          29-FEB-2008      
25700204             FX     C1180202   ST          29-FEB-2008      
25700205             FX     DDFS0000   PA           9-APR-2008      
25700306             FX     C1170102   ST          29-FEB-2008      
25700307             FX     C1170202   ST          29-FEB-2008      
25700308             FX     C1170201   ST          29-FEB-2008      
25700309             FX     C1170101   ST          29-FEB-2008      
25700310             FX     C1FS0000   ST          29-FEB-2008      
25700411             FX     C1160202   ST          29-FEB-2008      
25700412             FX     C1160201   ST          29-FEB-2008      
25700413             FX     C1160101   ST          29-FEB-2008      
25700414             FX     C1160102   ST          29-FEB-2008      
25700415             FX     DDFS0000   PA           9-APR-2008      
25700516             FX     C1150101   ST          29-FEB-2008      
25700517             FX     C1150102   ST          29-FEB-2008      
25700518             FX     C1150201   ST          29-FEB-2008      
25700619             FX     C1190202   ST          29-FEB-2008      
25700620             FX     C1190201   ST          29-FEB-2008      
25700721             FX     C1180102   ST          29-FEB-2008      
25700722             FX     C1180101   ST          29-FEB-2008      
25710101             FX     DDFS0000   DS           8-MAR-2008      
25710102             FX     DDFS0000   PA           8-MAR-2008      
25710203             FX     DDFS0000   DS           8-MAR-2008      
25710204             FX     DDFS0000   DS          11-MAR-2008      
25710205             FX     DDFS0000   DS           8-MAR-2008      
25710306             FX     C1270104   ST          29-FEB-2008      
25710307             FX     C1270203   ST          29-FEB-2008      
25710408             FX     DDFS0000   DS          12-MAR-2008      
25710409             FX     C1250202   ST          29-FEB-2008      
25710410             FX     DDFS0000   DS          12-MAR-2008      
25710411             FX     C1260102   ST          29-FEB-2008      
25710412             FX     C1250104   ST          29-FEB-2008      
25710413             FX     DDFS0000   DS          13-MAR-2008      
25710414             FX     DDFS0000   PA          12-MAR-2008      
25710415             FX     DDFS0000   PA           9-APR-2008      
25710416             FX     DDFS0000   PA           9-APR-2008      
25710517             FX     DDFS0000   DS          13-MAR-2008      
25710518             FX     DDFS0000   DS          12-MAR-2008      
25710519             FX     DDFS0000   DS          12-MAR-2008      
25710520             FX     DDFS0000   PA           9-APR-2008      
25710521             FX     DDFS0000   PA           9-APR-2008      
25710522             FX     DDFS0000   DS          12-MAR-2008      
25710623             FX     DDFS0000   DS          14-MAR-2008      
25710724             FX     DDFS0000   DS          11-MAR-2008      
25710725             FX     DDFS0000   DS          11-MAR-2008      
25710726             FX     C1280103   ST          29-FEB-2008      
25710827             FX     C1280104   ST          29-FEB-2008      
25710828             FX     C1260101   ST           5-MAR-2008      
25720101             FX     DDFS0000   PA          11-MAR-2008      
25720102             PF     00000000   PA           7-MAR-2008      
25770101             FX     DDFS0000   PA           9-APR-2008      
25770202             FX     C9R10102   ST          11-MAR-2008      
25770303             FX     DDFS0000   PA           9-APR-2008      
25770304             FX     DDFS0000   PA           9-APR-2008      
25770405             FX     DDFS0000   DS          14-MAR-2008      
25770406             FX     DDFS0000   PA           9-APR-2008      
25770407             FX     DDFS0000   DS          13-MAR-2008      
25770508             FX     DDFS0000   DS          14-MAR-2008      
25770509             FX     DDFS0000   DS          14-MAR-2008      
25770510             FX     DDFS0000   PA           9-APR-2008      
25770511             FX     DDFS0000   DS          12-MAR-2008      
25770512             FX     DDFS0000   DS          12-MAR-2008      
25770613             FX     DDFS0000   PA           9-APR-2008      
25770614             FX     DDFS0000   PA           9-APR-2008      
25770615             FX     DDFS0000   PA           9-APR-2008      
25770616             FX     DDFS0000   PA           9-APR-2008      
25770617             FX     DDFS0000   PA           9-APR-2008      
25770618             FX     C3040101   ST          11-MAR-2008      
25770719             FX     DDFS0000   PA           9-APR-2008      
25770720             FX     DDFS0000   PA           9-APR-2008      
25770721             FX     DDFS0000   PA           9-APR-2008      
25770722             FX     DDFS0000   PA           9-APR-2008      
25770723             FX     DDFS0000   PA           9-APR-2008      
25790101             FX     DDFS0000   PA           9-APR-2008      
25790102             FX     DDFS0000   PA           9-APR-2008      
25790103             FX     DDFS0000   PA           9-APR-2008      
25790104             FX     DDFS0000   PA           9-APR-2008      
25800101             FX     DDFS0000   PA           9-APR-2008      
25800202             FX     DDFS0000   PA           9-APR-2008      
25800303             FX     DDFS0000   PA          11-MAR-2008      
25800304             FX     DDFS0000   PA          11-MAR-2008      
25800305             FX     DDFS0000   PA          11-MAR-2008      
25800306             FX     DDFS0000   PA           9-APR-2008      
25800407             FX     DDFS0000   PA          14-MAR-2008      
25800408             FX     DDFS0000   PA          16-MAR-2008      
25800409             FX     DDFS0000   PA          14-MAR-2008      
25800410             FX     DDFS0000   PA          16-MAR-2008      
25800411             FX     DDFS0000   PA          16-MAR-2008      
25800412             FX     DDFS0000   PA          16-MAR-2008      
25800513             FX     DDFS0000   PA          16-MAR-2008      
25800514             FX     DDFS0000   PA          16-MAR-2008      
25800515             FX     DDFS0000   PA          14-MAR-2008      
25800516             FX     DDFS0000   DS          14-MAR-2008      
25800617             FX     DDFS0000   PA          11-MAR-2008      
25800618             FX     DDFS0000   PA           9-APR-2008      
25800619             FX     DDFS0000   PA           9-APR-2008      
25800620             FX     DDFS0000   PA           9-APR-2008      
25800621             FX     DDFS0000   PA           9-APR-2008      
25800722             FX     DDFS0000   PA          11-MAR-2008      
25800723             FX     DDFS0000   PA          11-MAR-2008      
25800724             FX     DDFS0000   PA           9-APR-2008      
25800725             FX     DDFS0000   PA           9-APR-2008      
25800726             FX     DDFS0000   PA           9-APR-2008      
25810101             FX     C3370102   ST           5-MAR-2008      
25810202             FX     DDFS0000   DS          12-MAR-2008      
25810303             FX     DDFS0000   PA           9-APR-2008      
25810304             FX     DDFS0000   PA           9-APR-2008      
25810305             FX     DDFS0000   DS          11-MAR-2008      
25810406             FX     C3360102   ST          14-MAR-2008      
25810407             FX     C3360104   ST          13-MAR-2008      
25810408             FX     DDFS0000   DS          31-MAR-2008      
25810509             FX     DDFS0000   DS          12-MAR-2008      
25810510             FX     C3240101   ST           5-MAR-2008      
25810611             FX     C3300101   DS          11-MAR-2008      
25810612             FX     DDFS0000   DS          11-MAR-2008      
25810713             FX     DDFS0000   DS          11-MAR-2008      
25810714             FX     DDFS0000   DS          11-MAR-2008      
25820101             FX     DDFS0000   PA           9-APR-2008      
25830101             FX     C3080101   ST           8-MAR-2008      
25830202             FX     C3080101   ST           5-MAR-2008      
25830203             FX     C3080103   ST           5-MAR-2008      
25830304             FX     DDFS0000   DS          11-MAR-2008      
25830305             FX     C3070203   ST           5-MAR-2008      
25830306             FX     DDFS0000   DS          11-MAR-2008      
25830307             FX     C3070101   ST           5-MAR-2008      
25830408             FX     DDFS0000   DS          16-MAR-2008      
25830409             FX     C3050201   ST           5-MAR-2008      
25830410             FX     DDFS0000   DS          16-MAR-2008      
25830411             FX     DDFS0000   DS          16-MAR-2008      
25830412             FX     DDFS0000   DS          17-MAR-2008      
25830413             FX     DDFS0000   DS          17-MAR-2008      
25830514             25     710412     ST          12-MAR-2008      
25830515             FX     DDFS0000   DS          12-MAR-2008      
25830516             FX     DDFS0000   DS          12-MAR-2008      
25830517             FX     DDFS0000   DS          12-MAR-2008      
25830618             FX     DDFS0000   DS          16-MAR-2008      
25830619             FX     DDFS0000   DS          16-MAR-2008      
25830720             FX     DDFS0000   DS          12-MAR-2008      
25830821             FX     C3380104   DS          12-MAR-2008      
25830822             FX     DDFS0000   PA          12-MAR-2008      
25840101             FX     DDFS0000   PA           9-APR-2008      
25840202             FX     DDFS0000   DS          11-MAR-2008      
25840303             FX     C3090103   ST           5-MAR-2008      
25840304             FX     DDFS0000   DS          11-MAR-2008      
25840405             FX     C3350104   DS          13-MAR-2008      
25840406             FX     C3330101   ST          13-MAR-2008      
25840507             FX     C3100103   ST           5-MAR-2008      
25840508             FX     DDFS0000   DS          14-MAR-2008      
25840609             FX     DDFS0000   DS          11-MAR-2008      
25840710             FX     C3090201   ST           5-MAR-2008      
25850101             FX     DDFS0000   PA           9-APR-2008      
25850102             FX     DDFS0000   PA           9-APR-2008      
25850103             FX     DDFS0000   PA           9-APR-2008      
25850104             FX     DDFS0000   PA          12-MAR-2008      
25850205             FX     DDFS0000   PA           9-APR-2008      
25860101             FX     DDFS0000   DS           7-MAR-2008      
25860102             FX     DDFS0000   DS           7-MAR-2008      
25860203             FX     DDFS0000   DS           7-MAR-2008      
25860204             FX     DDFS0000   DS           7-MAR-2008      
25860205             FX     DDFS0000   DS           7-MAR-2008      
25860206             FX     DDFS0000   DS           7-MAR-2008      
25870101             FX     DDFS0000   PA           9-APR-2008      
25870102             FX     DDFS0000   PA           9-APR-2008      
25870103             FX     DDFS0000   PA           9-APR-2008      
25870104             FX     C2110201   ST           7-MAR-2008      
25870105             FX     DDFS0000   PA           9-APR-2008      
25870106             FX     DDFS0000   PA           9-APR-2008      
25870107             FX     DDFS0000   PA           9-APR-2008      
25870108             FX     DDFS0000   PA           9-APR-2008      
25870209             FX     DDFS0000   PA           9-APR-2008      
25870210             FX     C2110103   ST           7-MAR-2008      
25870211             FX     C2110101   ST           7-MAR-2008      
25870212             FX     DDFS0000   PA           9-APR-2008      
25870313             FX     C2120102   ST           7-MAR-2008      
25870314             FX     C2120103   ST           7-MAR-2008      
25870315             FX     DDFS0000   DS           7-MAR-2008      
25870316             FX     DDFS0000   PA           9-APR-2008      
25870317             FX     DDFS0000   PA           9-APR-2008      
25870418             FX     DDFS0000   PA           9-APR-2008      
25870419             FX     DDFS0000   DS          12-MAR-2008      
25870420             FX     C2120202   ST           7-MAR-2008      
25870421             FX     C2120201   ST           7-MAR-2008      
25880101             FX     DDFS0000   DS          11-MAR-2008      
25880102             FX     DDFS0000   DS          11-MAR-2008      
25880103             FX     DDFS0000   DS          11-MAR-2008      
25880104             FX     DDFS0000   DS          11-MAR-2008      
25880105             FX     DDFS0000   DS          11-MAR-2008      
25880206             FX     C2260101   ST           7-MAR-2008      
25880207             FX     C2260103   ST           7-MAR-2008      
25880208             FX     C2260104   ST           7-MAR-2008      
25880209             FX     C2270103   ST           7-MAR-2008      
25880210             FX     C2280104   ST           7-MAR-2008      
25880211             FX     C2280103   ST           7-MAR-2008      
25880212             FX     C2280101   ST           7-MAR-2008      
25880213             FX     C2280102   ST           7-MAR-2008      
25880214             FX     C2270104   ST           7-MAR-2008      
25880215             FX     C2270102   ST           7-MAR-2008      
25880216             FX     C2270101   ST           7-MAR-2008      
25880217             FX     C2260102   ST           7-MAR-2008      
25880218             FX     C2250104   ST           7-MAR-2008      
25880219             FX     C2250103   ST           7-MAR-2008      
25880220             FX     C2250102   ST           7-MAR-2008      
25880221             FX     C2250101   ST           7-MAR-2008      
25880222             FX     C2230101   ST           7-MAR-2008      
25890101             FX     DDFS0000   PA           9-APR-2008      
25890102             FX     DDFS0000   PA           9-APR-2008      
25900101             PF     00000000   DS          12-MAR-2008      
25900102             FX     DDFS0000   PA           9-APR-2008      
25900203             PF     00000000   DS          13-MAR-2008      
25920101             FX     DDFS0000   DS          31-MAR-2008      
25920102             FX     DDFS0000   DS           8-MAR-2008      
25920103             FX     C2310302   ST           8-MAR-2008      
25920104             FX     C2310202   ST           8-MAR-2008      
25920105             FX     DDFS0000   DS           8-MAR-2008      
25920106             FX     DDFS0000   DS           8-MAR-2008      
25920107             FX     DDFS0000   DS           8-MAR-2008      
25920108             FX     DDFS0000   DS           8-MAR-2008      
25920109             FX     DDFS0000   DS           8-MAR-2008      
25920110             FX     DDFS0000   DS           8-MAR-2008      
25920111             FX     DDFS0000   DS           8-MAR-2008      
25920112             FX     DDFS0000   DS           8-MAR-2008      
25920113             FX     DDFS0000   DS           8-MAR-2008      
25920214             PF     00000000   DS          14-MAR-2008      
25920215             PF     00000000   DS          14-MAR-2008      
25920216             PF     00000000   DS          14-MAR-2008      
25920217             FX     DDFS0000   DS          12-MAR-2008      
25920218             FX     DDFS0000   DS          11-MAR-2008      
25920219             FX     DDFS0000   DS          11-MAR-2008      
25920220             FX     DDFS0000   DS          11-MAR-2008      
25920221             FX     C2340201   ST           8-MAR-2008      
25920222             PF     00000000   DS          14-MAR-2008      
25920223             PF     00000000   DS          14-MAR-2008      
25920224             PF     00000000   DS          14-MAR-2008      
25920225             PF     00000000   DS          14-MAR-2008      
25920226             FX     C2340104   ST           8-MAR-2008      
25920227             PF     00000000   DS          14-MAR-2008      
25920228             PF     00000000   DS          14-MAR-2008      
25920229             FX     C2340202   ST           8-MAR-2008      
25920230             PF     00000000   DS          14-MAR-2008      
25920231             FX     DDFS0000   DS          12-MAR-2008      
25920232             PF     00000000   DS          14-MAR-2008      
25920233             PF     00000000   DS          14-MAR-2008      
25920234             PF     00000000   DS          14-MAR-2008      
25920235             PF     00000000   DS          14-MAR-2008      
25920236             PF     00000000   DS          14-MAR-2008      
25920237             FX     DDFS0000   DS          12-MAR-2008      
25940101             FX     DDFS0000   DS           9-MAR-2008      
25940102             FX     DDFS0000   ST          19-MAR-2008      
25940103             FX     DDFS0000   DS           9-MAR-2008      
25940104             FX     C2310201   ST           8-MAR-2008      
25940105             FX     DDFS0000   DS           9-MAR-2008      
25940106             FX     C2310202   ST           8-MAR-2008      
25940107             FX     C2310302   ST           8-MAR-2008      
25940108             FX     C2310303   ST           8-MAR-2008      
25940109             FX     C2310203   ST           8-MAR-2008      
25940110             FX     C2310304   ST           8-MAR-2008      
25940111             FX     C2310204   ST           8-MAR-2008      
25940112             FX     C2310104   ST           8-MAR-2008      
25940113             FX     C2310103   ST           8-MAR-2008      
25940114             FX     C2310102   ST           8-MAR-2008      
25940115             FX     C2300104   ST           8-MAR-2008      
25940116             FX     C2310101   ST           8-MAR-2008      
25940117             FX     C2300103   ST           8-MAR-2008      
25940118             FX     C2300102   ST           8-MAR-2008      
25940219             FX     DDFS0000   PA           9-APR-2008      
25940220             FX     DDFS0000   PA           9-APR-2008      
25940221             FX     DDFS0000   PA           9-APR-2008      
25940222             FX     DDFS0000   PA           9-APR-2008      
25940223             FX     DDFS0000   DS          13-MAR-2008      
25940224             FX     DDFS0000   PA          13-MAR-2008      
25940225             FX     DDFS0000   DS          13-MAR-2008      
25940226             FX     DDFS0000   DS          13-MAR-2008      
25940227             FX     DDFS0000   DS          14-MAR-2008      
25940228             FX     DDFS0000   DS          31-MAR-2008      
25940229             FX     C2260104   ST           8-MAR-2008      
25940230             FX     DDFS0000   DS          12-MAR-2008      
25940231             FX     DDFS0000   DS          12-MAR-2008      
25940232             FX     DDFS0000   DS          12-MAR-2008      
25940233             FX     DDFS0000   DS          12-MAR-2008      
25940234             FX     C2270104   ST           8-MAR-2008      
25940235             FX     DDFS0000   DS          12-MAR-2008      
25940236             FX     DDFS0000   DS          12-MAR-2008      
25940237             FX     DDFS0000   DS          12-MAR-2008      
25980101             PF     00000000   DS          14-MAR-2008      
25980202             PF     00000000   DS          14-MAR-2008      
26000101             FX     DDFS0000   PA           9-APR-2008      
26000102             FX     DDFS0000   PA           9-APR-2008      
26000103             FX     DDFS0000   PA           9-APR-2008      
26010101             FX     DDFS0000   PA           9-APR-2008      
26010102             FX     DDFS0000   PA           9-APR-2008      
26010103             FX     DDFS0000   PA           9-APR-2008      
26010104             FX     DDFS0000   PA           9-APR-2008      
26010105             FX     DDFS0000   PA           9-APR-2008      
26020101             FX     DDFS0000   PA           9-APR-2008      
26020102             FX     DDFS0000   PA           9-APR-2008      
26020203             FX     C2250102   ST          13-MAR-2008      
26020204             FX     DDFS0000   PA           9-APR-2008      
26020205             FX     C2120102   ST          13-MAR-2008      
26030101             FX     C1140301   ST          10-MAR-2008      
26030102             FX     C1140201   ST          10-MAR-2008      
26030203             FX     DDFS0000   DS          13-MAR-2008      
26030204             FX     C1110203   ST          10-MAR-2008      
26030205             FX     DDFS0000   DS          11-MAR-2008      
26030206             FX     DDFS0000   DS          11-MAR-2008      
26030207             FX     DDFS0000   DS          11-MAR-2008      
26030208             FX     C1110101   ST          10-MAR-2008      
26030209             FX     C1130101   ST          10-MAR-2008      
26030210             FX     C1130201   ST          10-MAR-2008      
26030311             FX     DDFS0000   DS          12-MAR-2008      
26030312             FX     DDFS0000   DS          15-MAR-2008      
26030313             FX     DDFS0000   DS          15-MAR-2008      
26030314             FX     DDFS0000   DS          15-MAR-2008      
26030315             FX     DDFS0000   PA           9-APR-2008      
26030416             XD     DDFS0000   DX          13-MAR-2008      
26030417             XD     DDFS0000   DX          13-MAR-2008      
26030418             XD     DDFS0000   DX          13-MAR-2008      
26030419             XD     DDFS0000   DX          13-MAR-2008      
26030420             XD     DDFS0000   DX          13-MAR-2008      
26030421             XD     DDFS0000   DX          13-MAR-2008      
26100101             FX     DDFS0000   DS          13-MAR-2008      
26100202             FX     DDFS0000   DS          12-MAR-2008      
26100303             FX     DDFS0000   DS          12-MAR-2008      
26100404             FX     DDFS0000   DS          17-MAR-2008      
26100505             FX     DDFS0000   DS          14-MAR-2008      
26100606             FX     DDFS0000   DS          16-MAR-2008      
26120101             FX     DDFS0000   PA           9-APR-2008      
26120102             FX     C5R10101   ST          12-MAR-2008      
26120103             FX     C5R10101   ST          12-MAR-2008      
26120104             FX     C5R10101   ST          12-MAR-2008      
26120105             FX     C5R10201   ST          12-MAR-2008      
26120206             FX     DDFS0000   PA           9-APR-2008      
26120207             FX     DDFS0000   PA           9-APR-2008      
26120208             FX     DDFS0000   PA          12-MAR-2008      
26120209             FX     DDFS0000   PA          12-MAR-2008      
26120210             FX     DDFS0000   PA          12-MAR-2008      
26130101             FX     DDFS0000   DS          13-MAR-2008      
26130102             FX     DDFS0000   DS          13-MAR-2008      
26130103             FX     DDFS0000   PA           9-APR-2008      
26130104             FX     DDFS0000   PA           9-APR-2008      
26130105             FX     DDFS0000   PA           9-APR-2008      
26130106             FX     DDFS0000   PA           9-APR-2008      
26130107             FX     DDFS0000   PA           9-APR-2008      
26130108             FX     DDFS0000   PA           9-APR-2008      
26130209             FX     DDFS0000   PA           9-APR-2008      
26130210             FX     DDFS0000   PA           9-APR-2008      
26130211             FX     DDFS0000   PA           9-APR-2008      
26130212             FX     DDFS0000   PA           9-APR-2008      
26130213             FX     DDFS0000   PA           9-APR-2008      
26130214             FX     DDFS0000   DS          14-MAR-2008      
26130315             FX     DDFS0000   PA           9-APR-2008      
26130316             FX     DDFS0000   PA           9-APR-2008      
26130317             FX     DDFS0000   PA           9-APR-2008      
26130318             FX     DDFS0000   PA           9-APR-2008      
26130319             FX     DDFS0000   PA           9-APR-2008      
26130420             FX     DDFS0000   PA           9-APR-2008      
26130421             FX     DDFS0000   DS          13-MAR-2008      
26140101             FX     DDFS0000   DS          17-MAR-2008      
26140102             FX     DDFS0000   DS          14-MAR-2008      
26140103             FX     DDFS0000   DS          14-MAR-2008      
26140104             FX     DDFS0000   DS          14-MAR-2008      
26140105             FX     DDFS0000   PA           9-APR-2008      
26140106             FX     DDFS0000   DS          17-MAR-2008      
26140107             FX     DDFS0000   DS          14-MAR-2008      
26140108             FX     C2350101   ST          14-MAR-2008      
26140109             FX     C2350104   ST          14-MAR-2008      
26140110             FX     DDFS0000   DS          17-MAR-2008      
26140111             FX     DDFS0000   DS          17-MAR-2008      
26140112             26     530210     ST          18-MAR-2008      
26140113             FX     DDFS0000   DS          17-MAR-2008      
26140114             FX     C2350103   ST          12-MAR-2008      
26140215             FX     C2060101   DS          19-MAR-2008      
26140216             FX     C2060102   DS          19-MAR-2008      
26140217             FX     DDFS0000   DS          22-MAR-2008      
26140218             FX     C2370102   ST          12-MAR-2008      
26140219             FX     DDFS0000   DS          18-MAR-2008      
26140220             FX     C2370204   ST          12-MAR-2008      
26140221             FX     C2370102   ST          12-MAR-2008      
26140222             FX     C2370202   ST          12-MAR-2008      
26150101             FX     DDFS0000   DS          25-MAR-2008      
26150102             FX     DDFS0000   DS          12-MAR-2008      
26150103             FX     DDFS0000   DS          12-MAR-2008      
26150104             FX     DDFS0000   DS          25-MAR-2008      
26150105             FX     C1040201   ST          12-MAR-2008      
26150106             FX     DDFS0000   DS          12-MAR-2008      
26150107             FX     DDFS0000   DS          12-MAR-2008      
26150108             FX     DDFS0000   DS          25-MAR-2008      
26150109             FX     DDFS0000   DS          12-MAR-2008      
26150210             FX     DDFS0000   DS          12-MAR-2008      
26150211             FX     DDFS0000   PA          12-MAR-2008      
26150212             FX     DDFS0000   DS          12-MAR-2008      
26150213             FX     DDFS0000   DS          12-MAR-2008      
26150214             FX     DDFS0000   DS          12-MAR-2008      
26150215             FX     DDFS0000   PA           9-APR-2008      
26150316             FX     DDFS0000   DS          19-MAR-2008      
26150317             FX     C1040301   ST          12-MAR-2008      
26150318             FX     C1040302   ST          12-MAR-2008      
26150319             FX     DDFS0000   DS          22-MAR-2008      
26160101             FX     DDFS0000   PA           9-APR-2008      
26160102             FX     DDFS0000   PA           9-APR-2008      
26160103             FX     DDFS0000   PA           9-APR-2008      
26160104             FX     DDFS0000   PA           9-APR-2008      
26160105             FX     DDFS0000   PA           9-APR-2008      
26160106             FX     DDFS0000   PA           9-APR-2008      
26160107             FX     DDFS0000   PA           9-APR-2008      
26160108             FX     DDFS0000   PA           9-APR-2008      
26160109             FX     DDFS0000   PA           9-APR-2008      
26160210             FX     DDFS0000   PA           9-APR-2008      
26160211             FX     DDFS0000   PA           9-APR-2008      
26160212             FX     DDFS0000   PA           9-APR-2008      
26160213             FX     DDFS0000   PA           9-APR-2008      
26160214             FX     DDFS0000   PA           9-APR-2008      
26160215             FX     DDFS0000   PA           9-APR-2008      
26160316             FX     DDFS0000   PA           9-APR-2008      
26160317             FX     DDFS0000   PA           9-APR-2008      
26160318             FX     DDFS0000   PA           9-APR-2008      
26160319             FX     DDFS0000   PA           9-APR-2008      
26170101             FX     DDFS0000   DS          14-MAR-2008      
26170102             FX     DDFS0000   DS          14-MAR-2008      
26170103             FX     DDFS0000   DS          14-MAR-2008      
26170104             FX     DDFS0000   DS          14-MAR-2008      
26170105             FX     DDFS0000   DS          14-MAR-2008      
26170106             FX     DDFS0000   DS          14-MAR-2008      
26170107             FX     DDFS0000   DS          14-MAR-2008      
26170108             FX     DDFS0000   DS          14-MAR-2008      
26170109             FX     DDFS0000   DS          14-MAR-2008      
26170210             FX     DDFS0000   DS          14-MAR-2008      
26170211             FX     DDFS0000   DS          14-MAR-2008      
26170212             FX     DDFS0000   DS          14-MAR-2008      
26170213             FX     DDFS0000   DS          14-MAR-2008      
26170214             FX     DDFS0000   DS          14-MAR-2008      
26170215             FX     DDFS0000   DS          14-MAR-2008      
